stud_id,g1a,g2a,g3a,g4a,g5a,g_total,s1,s2,s3,s4,chinese,english,matha,mathb,mathc,track,indrg,indrs,ind42
41134,15,15,11,14,12,67,72.4000015258789,70.4400024414063,0,44.9000015258789, , , , , ,3.考試分發,1,1,0
41135,10,4,8,9,8,39, , , , , , , , , ,2.個人申請,1,0,0
41136,13,15,8,15,11,62,82.0299987792969,90.8300018310547,0,84.5, , , , , ,3.考試分發,1,1,0
41137, , , , , , , , , , ,64,62, ,84, ,3.考試分發,0,0,1
41138,11,13,4,11,7,46,40.5,42.6699981689453,0,30.3999996185303, , , , , ,3.考試分發,1,1,0
41139,10,12,11,12,14,59,70.4000015258789,30.8899993896484,54.0999984741211,66.0999984741211, , , , , ,3.考試分發,1,1,0
41140, , , , , , , , , , , , , , , ,4.獨立招生,0,0,0
41141,14,15,8,14,10,61, , , , , , , , , ,7.繁星計畫,1,0,0
41142,11,11,10,7,8,47,53.7999992370605,44.8300018310547,0,76.4000015258789, , , , , ,3.考試分發,1,1,0
41143,10,8,6,10,12,46,49.5299987792969,20,26,34.7999992370605, , , , , ,3.考試分發,1,1,0
41144,10,6,3,9,7,35, , , , , , , , , ,1.學校推薦,1,0,0
41146, , , , , , , , , , ,60,20, ,32, ,3.考試分發,0,0,1
41148,13,13,8,14,10,58,60.2700004577637,48.2799987792969,0,50.5, , , , , ,3.考試分發,1,1,0
41150, , , , , , , , , , ,92,50,76, , ,3.考試分發,0,0,1
41151,7,3,3,5,5,23, , , , ,50,28, ,72, ,3.考試分發,1,0,1
41153, , , , , , , , , , ,76,50, ,48, ,3.考試分發,0,0,1
41155, , , , , , , , , , ,50,30,28, , ,3.考試分發,0,0,1
41156,11,4,5,12,10,42,71.629997253418,12.1700000762939, ,53.2999992370605,94,62,84, , ,3.考試分發,1,1,1
41157,12,6,5,11,6,40, , , , , , , , , ,-,1,0,0
41158, , , , , , , , , , , , , , , ,-,0,0,0
41159,12,4,3,12,8,39,49.2700004577637,1.66999995708466,0,14, , , , , ,3.考試分發,1,1,0
41160,9,10,4,7,5,35, , , , ,64,86, ,52, ,3.考試分發,1,0,1
41161,13,7,3,13,10,46,65.6999969482422,14.9399995803833,0,45.7999992370605, , , , , ,3.考試分發,1,1,0
41162,11,6,5,11,12,45,33.0699996948242,11.6700000762939,3,38.9000015258789, , , , , ,3.考試分發,1,1,0
41163,12,10,8,13,9,52, , , , , , , , , ,2.個人申請,1,0,0
41166,7,6,4,9,9,35, , , , ,66,64,72, , ,3.考試分發,1,0,1
41167, , , , , , , , , , ,72,74,88, , ,3.考試分發,0,0,1
41168, , , , , , , , , , , , , , , ,-,0,0,0
41169,12,12,15,13,14,66, , , , , , , , , ,2.個人申請,1,0,0
41171,13,15,6,10,12,56, , , , , , , , , ,2.個人申請,1,0,0
41172, , , , , , , , , , ,44,28,32, , ,-,0,0,1
41177,14,12,8,13,14,61,54.7999992370605,46.3300018310547,30.2999992370605,52.4000015258789, , , , , ,3.考試分發,1,1,0
41178, , , , , , , , , , , , , , , ,-,0,0,0
41179,14,10,11,11,9,55,72.1999969482422,46.7799987792969,0,74.8000030517578, , , , , ,3.考試分發,1,1,0
41180,11,10,11,10,14,56, , , , , , , , , ,1.學校推薦,1,0,0
41181, , , , , , , , , , ,32,30,16, , ,4.獨立招生,0,0,1
41183,0,5,2,8,5,20, , , , ,70,48, ,24, ,1.學校推薦,1,0,1
41184,13,13,9,12,14,61,60,47.3300018310547,51.5999984741211,75.8000030517578, , , , , ,3.考試分發,1,1,0
41185,7,3,3,5,7,25, , , , ,62,42, ,40, ,1.學校推薦,1,0,1
41187,14,9,6,10,11,50, , , , , , , , , ,2.個人申請,1,0,0
41189,14,13,7,13,8,55, , , , , , , , , ,2.個人申請,1,0,0
41191,11,6,8,9,10,44,51.7299995422363,15.5,33.5,57.9000015258789, , , , , ,3.考試分發,1,1,0
41192,9,5,2,9,8,33, , , , , , , , , ,2.個人申請,1,0,0
41195,12,9,12,12,13,58,58.4000015258789,37.1699981689453,57.9000015258789,0, , , , , ,3.考試分發,1,1,0
41198,14,15,11,13,13,66,65.5299987792969,64.7799987792969,55.7000007629395,81.8000030517578, , , , , ,3.考試分發,1,1,0
41199,14,11,11,12,13,61,72.0299987792969,32.060001373291,60.4000015258789,91, , , , , ,3.考試分發,1,1,0
41201,12,10,4,11,8,45,60.0699996948242,37.439998626709,0,6.40000009536743, , , , , ,3.考試分發,1,1,0
41202,7,4,4,5,7,27, , , , , , , , , ,4.獨立招生,1,0,0
41203,13,8,5,10,9,45,50.3300018310547,16.6700000762939,0,14, , , , , ,3.考試分發,1,1,0
41204,8,6,8,9,10,41,35.4700012207031,11.7799997329712,26,44, , , , , ,3.考試分發,1,1,0
41205,13,11,4,10,9,47,59.0999984741211,39.439998626709,0,21.6000003814697, , , , , ,3.考試分發,1,1,0
41206,11,7,5,9,8,40,59.0699996948242,6.67000007629395,9.5,25.3999996185303, , , , , ,3.考試分發,1,1,0
41210,10,6,8,11,11,46,47.8699989318848,21.3299999237061,39.9000015258789,34.4000015258789, , , , , ,3.考試分發,1,1,0
41212,15,11,4,12,9,51,66.8000030517578,44.2799987792969,0,31.2999992370605, , , , , ,3.考試分發,1,1,0
41213, , , , , , , , , , ,68,68, ,68, ,3.考試分發,0,0,1
41215, , , , , , , , , , ,80,88,44, , ,3.考試分發,0,0,1
41217,14,9,5,12,12,52,73.1699981689453,22.3899993896484,31.3999996185303,49.7999992370605, , , , , ,3.考試分發,1,1,0
41219,9,4,3,12,5,33, , , , ,78,52, ,76, ,3.考試分發,1,0,1
41220,12,14,4,14,8,52, , , , , , , , , ,1.學校推薦,1,0,0
41221,11,8,5,10,11,45, , , , , , , , , ,2.個人申請,1,0,0
41223,10,10,10,10,11,51, , , , , , , , , ,2.個人申請,1,0,0
41224,12,12,3,9,7,43, , , , , , , , , ,2.個人申請,1,0,0
41225,12,6,5,9,9,41, , , , , , , , , ,1.學校推薦,1,0,0
41226,12,8,4,13,8,45,64.2699966430664,12.5600004196167,0,19, , , , , ,3.考試分發,1,1,0
41234,5,2,3,5,3,18, , , , ,0,0, ,0, ,4.獨立招生,1,0,1
41235,15,13,6,12,10,56,68.6699981689453,43.3899993896484,0,54.5999984741211, , , , , ,3.考試分發,1,1,0
41236,11,12,7,10,12,52,68.2699966430664,49.8300018310547,41.9000015258789,57.2999992370605, , , , , ,3.考試分發,1,1,0
41237,14,8,6,13,10,51,61.8300018310547,29.1100006103516,51.2000007629395,45.4000015258789, , , , , ,3.考試分發,1,1,0
41239,13,5,4,8,7,37, , , , , , , , , ,1.學校推薦,1,0,0
41241,11,10,8,13,11,53,51.6300010681152,41.3899993896484,0,44.5999984741211, , , , , ,3.考試分發,1,1,0
41242, , , , , , , , , , ,48,26,48, , ,3.考試分發,0,0,1
41243,11,6,5,10,9,41,56.9700012207031,11.8900003433228,0,42.5999984741211, , , , , ,3.考試分發,1,1,0
41244,13,11,12,10,12,58, , , , , , , , , ,7.繁星計畫,1,0,0
41245, , , , , , , , , , ,32,28, ,28, ,1.學校推薦,0,0,1
41246, , , , , , , , , , ,40,44, ,36, ,3.考試分發,0,0,1
41247, , , , , , , , , , ,82,84, ,36, ,1.學校推薦,0,0,1
41248, , , , , , , , , , ,66,54, ,68, ,1.學校推薦,0,0,1
41249,13,10,8,13,12,56, , , , , , , , , ,1.學校推薦,1,0,0
41251,11,9,2,10,8,40,45.5699996948242,25, ,19, , , , , ,4.獨立招生,1,1,0
41254,11,7,4,9,8,39,64.4700012207031,9.67000007629395,0,15.3000001907349, , , , , ,3.考試分發,1,1,0
41255, , , , , , , , , , ,86,94,100, , ,3.考試分發,0,0,1
41257,13,8,4,9,9,43,66.2300033569336,17.5,6,0, , , , , ,3.考試分發,1,1,0
41258,12,5,6,10,9,42,59.2700004577637,6.28000020980835,32.5999984741211,53.5999984741211, , , , , ,3.考試分發,1,1,0
41259,13,13,12,14,12,64,65.9300003051758,49.3300018310547,57.9000015258789,100, , , , , ,3.考試分發,1,1,0
41263,14,7,4,11,8,44,71.6999969482422,14.5600004196167,0,11, , , , , ,3.考試分發,1,1,0
41264, , , , , , , , , , ,44,16, ,32, ,3.考試分發,0,0,1
41265,12,12,7,10,10,51, , , , , , , , , ,1.學校推薦,1,0,0
41266, , , , , , , , , , ,78,72, ,88, ,1.學校推薦,0,0,1
41271,11,3,5,9,8,36,37.6699981689453,4.32999992370605,3.20000004768372,12.3999996185303, , , , , ,3.考試分發,1,1,0
41274,12,15,10,13,11,61,76.6699981689453,72.3300018310547,0,58.7999992370605, , , , , ,3.考試分發,1,1,0
41275,8,4,8,8,8,36,40.8699989318848,7,24.3999996185303,40.5, , , , , ,3.考試分發,1,1,0
41278,11,8,14,10,14,57,51.7000007629395,36.8899993896484,57.2000007629395,89.8000030517578, , , , , ,3.考試分發,1,1,0
41279,14,11,6,14,10,55, , , , , , , , , ,2.個人申請,1,0,0
41282,13,15,8,11,8,55, , , , , , , , , ,1.學校推薦,1,0,0
41283,8,6,4,9,8,35,49.8300018310547,13.5,0,12, , , , , ,3.考試分發,1,1,0
41285,12,8,7,10,10,47,52.0999984741211,23.7800006866455,21.3999996185303,37.7000007629395, , , , , ,3.考試分發,1,1,0
41286,10,6,5,11,8,40,53.9000015258789,16.8299999237061,39.5999984741211,29.2999992370605, , , , , ,3.考試分發,1,1,0
41288, , , , , , , , , , ,72,52,92, , ,3.考試分發,0,0,1
41289, , , , , , , , , , ,52,36,24, , ,-,0,0,1
41290,11,7,6,10,8,42, , , , , , , , , ,1.學校推薦,1,0,0
41293, , , , , , , , , , ,68,64,64, , ,-,0,0,1
41294, , , , , , , , , , ,78,28,72, , ,3.考試分發,0,0,1
41297,11,8,7,8,7,41,50.2000007629395,12.5600004196167,0,5, , , , , ,3.考試分發,1,1,0
41298,11,7,9,11,11,49, , , , , , , , , ,2.個人申請,1,0,0
41300, , , , , , , , , , ,62,38,28, , ,2.個人申請,0,0,1
41301,14,9,10,9,9,51,49.2999992370605,12.5,19.3999996185303,65.1999969482422, , , , , ,3.考試分發,1,1,0
41303,12,10,8,10,12,52, , , , , , , , , ,2.個人申請,1,0,0
41304,10,7,6,10,9,42,40.5999984741211,11.4399995803833,41.9000015258789,0, , , , , ,3.考試分發,1,1,0
41306,15,15,15,14,15,74,79.2699966430664,82.1699981689453,74.6999969482422,0, , , , , ,3.考試分發,1,1,0
41307,11,8,4,14,8,45,65.6699981689453,26.3899993896484,0,40.4000015258789, , , , , ,3.考試分發,1,1,0
41308, , , , , , , , , , ,68,26, ,28, ,3.考試分發,0,0,1
41310,11,11,7,12,9,50,68.5299987792969,51.1100006103516,0,59.5999984741211, , , , , ,3.考試分發,1,1,0
41312, , , , , , , , , , ,90,76, ,84, ,3.考試分發,0,0,1
41314,12,8,4,10,6,40,55.7000007629395,18.6100006103516,0,26.7999992370605, , , , , ,3.考試分發,1,1,0
41317,14,15,14,14,15,72,70.5699996948242,74.1699981689453,90.5999984741211,87, , , , , ,3.考試分發,1,1,0
41319,12,9,8,12,11,52, , , , , , , , , ,2.個人申請,1,0,0
41320, , , , , , , , , , ,58,56, ,24, ,1.學校推薦,0,0,1
41321,14,10,9,11,13,57,60.0299987792969,28.2800006866455,66.8000030517578,65.1999969482422, , , , , ,3.考試分發,1,1,0
41323,13,5,12,10,10,50, , , , , , , , , ,2.個人申請,1,0,0
41324,13,10,5,12,10,50,59.4300003051758,35.6100006103516,0,53, , , , , ,3.考試分發,1,1,0
41325, , , , , , , , , , , , , , , ,-,0,0,0
41326,13,13,11,15,12,64,58.7999992370605,65.6699981689453,52.2000007629395,86.5999984741211, , , , , ,3.考試分發,1,1,0
41327,12,5,14,11,12,54,51.4000015258789,45.060001373291,40.0999984741211, , , , , , ,-,1,1,0
41330,11,5,1,10,6,33,45.1699981689453,2.17000007629395,0,6.19999980926514,68,34, ,24, ,3.考試分發,1,1,1
41331,12,12,5,9,6,44, , , , , , , , , ,2.個人申請,1,0,0
41332,12,12,10,10,10,54,59.5,47.560001373291,47.2999992370605,81.8000030517578, , , , , ,3.考試分發,1,1,0
41334, , , , , , , , , , ,84,56,76, , ,3.考試分發,0,0,1
41335,13,10,5,12,9,49,69.2699966430664,37.7799987792969,0,31.2999992370605, , , , , ,3.考試分發,1,1,0
41339,11,8,7,12,7,45, , , , , , , , , ,2.個人申請,1,0,0
41340,10,7,7,10,11,45,55,23.4400005340576,14.1999998092651,40.5, , , , , ,3.考試分發,1,1,0
41341,10,9,10,8,13,50, , , , , , , , , ,-,1,0,0
41342,14,15,8,15,15,67,75.1699981689453,75.5,53.0999984741211,70.5999984741211, , , , , ,3.考試分發,1,1,0
41343,9,3,4,9,6,31, , , , , , , , , ,-,1,0,0
41345, , , , , , , , , , ,76,76,60, , ,1.學校推薦,0,0,1
41346,13,15,14,14,14,70, , , , , , , , , ,2.個人申請,1,0,0
41347, , , , , , , , , , ,32,24, ,44, ,-,0,0,1
41348, , , , , , , , , , ,30,26,16, , ,-,0,0,1
41349,9,8,6,10,8,41,44.2999992370605,19.8299999237061,0,26.7999992370605, , , , , ,3.考試分發,1,1,0
41350,5,5,7,7,8,32,5.5,2.10999989509583,3,22.5, , , , , ,3.考試分發,1,1,0
41351, , , , , , , , , , ,56,52, ,56, ,1.學校推薦,0,0,1
41354,11,6,2,7,8,34,44.0699996948242,16.1700000762939,39.0999984741211,30.5, , , , , ,3.考試分發,1,1,0
41355,11,6,6,13,9,45,64.5299987792969,3.32999992370605,0,31.5, , , , , ,3.考試分發,1,1,0
41356,13,15,15,14,15,72, , , , , , , , , ,1.學校推薦,1,0,0
41358,11,4,2,10,5,32, , , , , , , , , ,2.個人申請,1,0,0
41359,13,11,10,11,11,56,61.7999992370605,34.6100006103516,12.8000001907349,74.5999984741211, , , , , ,3.考試分發,1,1,0
41360,13,12,8,14,7,54, , , , , , , , , ,2.個人申請,1,0,0
41361,11,9,5,12,6,43,36.2299995422363,24.7800006866455,0,23.7000007629395, , , , , ,3.考試分發,1,1,0
41362,9,8,8,10,10,45, , , , , , , , , ,2.個人申請,1,0,0
41364,10,7,10,9,10,46,36.2700004577637,12.1700000762939,13.6000003814697,36.7000007629395, , , , , ,3.考試分發,1,1,0
41365, , , , , , , , , , ,26,30,20, , ,3.考試分發,0,0,1
41367,12,10,8,10,12,52,56.1300010681152,24.2800006866455,30,73.8000030517578, , , , , ,3.考試分發,1,1,0
41369,8,4,2,8,5,27, , , , , , , , , ,1.學校推薦,1,0,0
41370,13,10,10,11,11,55,70.1999969482422,32.2200012207031,54.4000015258789,85, , , , , ,3.考試分發,1,1,0
41372,12,9,8,12,10,51,47.2299995422363,22.4400005340576,17.2000007629395,58, , , , , ,3.考試分發,1,1,0
41373, , , , , , , , , , ,84,68, ,80, ,3.考試分發,0,0,1
41374,10,6,7,9,9,41, , , , , , , , , ,2.個人申請,1,0,0
41375,9,10,6,9,7,41, , , , , , , , , ,-,1,0,0
41376, , , , , , , , , , ,44,44, ,20, ,3.考試分發,0,0,1
41377, , , , , , , , , , ,66,44, ,52, ,3.考試分發,0,0,1
41378,11,14,7,14,12,58,69.9000015258789,56,45.7999992370605,42.9000015258789, , , , , ,3.考試分發,1,1,0
41379, , , , , , , , , , ,64,34,28, , ,3.考試分發,0,0,1
41381, , , , , , , , , , ,76,64, ,80, ,3.考試分發,0,0,1
41382,10,11,11,13,12,57,55.4000015258789,56,40.2999992370605,59.2000007629395, , , , , ,3.考試分發,1,1,0
41385,11,8,6,10,7,42,39.5699996948242,14.3299999237061,0,38.0999984741211, , , , , ,3.考試分發,1,1,0
41387, , , , , , , , , , ,60,32, ,28, ,-,0,0,1
41390,12,13,5,14,9,53,57.5999984741211,58.3899993896484,0,42, , , , , ,3.考試分發,1,1,0
41391,6,5,2,6,6,25, , , , ,70,62,68, , ,3.考試分發,1,0,1
41392,10,10,6,8,6,40, , , , , , , , , ,1.學校推薦,1,0,0
41397,12,10,10,11,10,53,67.4300003051758,45.939998626709,28.7000007629395,56.0999984741211, , , , , ,3.考試分發,1,1,0
41398,10,14,11,14,14,63,39.5299987792969,60.3300018310547,49.7999992370605,0, , , , , ,3.考試分發,1,1,0
41399,13,11,7,15,11,57, , , , , , , , , ,6.體育保送,1,0,0
41400,13,6,6,8,5,38, , , , , , , , , ,4.獨立招生,1,0,0
41401, , , , , , , , , , ,80,54,64, , ,2.個人申請,0,0,1
41404,12,9,7,11,11,50,55.0699996948242,19.0599994659424,16.8999996185303,48.0999984741211, , , , , ,3.考試分發,1,1,0
41406,9,5,4,8,7,33,34.8699989318848,6.3899998664856,18,42, , , , , ,3.考試分發,1,1,0
41407,11,10,7,9,9,46,53.2999992370605,49.3899993896484,7.80000019073486,48.4000015258789, , , , , ,3.考試分發,1,1,0
41408,10,5,2,10,8,35,47.4300003051758,30.6700000762939,0,32.9000015258789, , , , , ,3.考試分發,1,1,0
41410,4,3,2,6,5,20, , , , , , , , , ,4.獨立招生,1,0,0
41411,8,4,4,5,5,26, , , , , , , , , ,6.體育保送,1,0,0
41413,14,13,9,14,11,61,82.3300018310547,59.8300018310547,0,50.5999984741211, , , , , ,3.考試分發,1,1,0
41415,15,13,7,11,10,56,60.2299995422363,54.7200012207031,0,48.5, , , , , ,3.考試分發,1,1,0
41416,11,10,12,14,11,58, , , , , , , , , ,2.個人申請,1,0,0
41417, , , , , , , , , , ,86,88,92, , ,3.考試分發,0,0,1
41419,9,12,4,8,6,39,43.7000007629395,46.6699981689453,0,27.7999992370605, , , , , ,3.考試分發,1,1,0
41421,12,8,12,12,12,56,55.7999992370605,15.6700000762939,47.2999992370605,86.4000015258789, , , , , ,3.考試分發,1,1,0
41422,5,4,2,7,6,24, , , , , , , , , ,2.個人申請,1,0,0
41423,8,3,2,5,4,22, , , , ,56,46, ,36, ,1.學校推薦,1,0,1
41425,11,7,9,14,13,54,44.2000007629395,10.5600004196167,47.2000007629395,78.5999984741211, , , , , ,3.考試分發,1,1,0
41426,11,5,6,9,7,38, , , , , , , , , ,2.個人申請,1,0,0
41427,5,4,6,13,6,34, , , , , , , , , ,2.個人申請,1,0,0
41428,12,9,5,10,9,45,62.2000007629395,33.939998626709,23.6000003814697,44.4000015258789, , , , , ,3.考試分發,1,1,0
41430, , , , , , , , , , ,26,32, ,36, ,-,0,0,1
41432,12,4,4,13,9,42,58.0699996948242,8.0600004196167,0,48.4000015258789, , , , , ,3.考試分發,1,1,0
41433,10,7,6,8,10,41,47.5299987792969,3.82999992370605,10.5,39.7000007629395, , , , , ,3.考試分發,1,1,0
41434,9,6,5,8,10,38, , , , , , , , , ,-,1,0,0
41437,11,11,7,13,11,53,63.9000015258789,38.060001373291,16.2000007629395,64.5999984741211, , , , , ,3.考試分發,1,1,0
41440,12,9,10,11,10,52, , , , ,78,90,84, , ,2.個人申請,1,0,1
41441,7,4,2,7,5,25, , , , , , , , , ,-,1,0,0
41442,14,15,13,14,14,70, , , , , , , , , ,2.個人申請,1,0,0
41443, , , , , , , , , , ,64,64,56, , ,3.考試分發,0,0,1
41445, , , , , , , , , , ,44,42, ,28, ,-,0,0,1
41446,14,13,8,11,12,58,75.2699966430664,67.6699981689453,44.2999992370605,50.9000015258789, , , , , ,3.考試分發,1,1,0
41447,10,6,8,8,7,39,28.5,12.6700000762939,43,54.7000007629395, , , , , ,3.考試分發,1,1,0
41448, , , , , , , , , , ,76,46,68, , ,1.學校推薦,0,0,1
41449,13,14,12,12,13,64,77.0999984741211,71.8300018310547,58.5,59.5999984741211, , , , , ,3.考試分發,1,1,0
41451,6,4,4,6,4,24, , , , , , , , , ,6.體育保送,1,0,0
41452,13,10,8,10,10,51, , , , , , , , , ,2.個人申請,1,0,0
41454, , , , , , , , , , ,42,26, ,25, ,3.考試分發,0,0,1
41455, , , , , , , , , , ,58,38, ,52, ,1.學校推薦,0,0,1
41456,11,9,6,10,14,50, , , , , , , , , ,1.學校推薦,1,0,0
41458,14,14,8,13,12,61, , , , , , , , , ,2.個人申請,1,0,0
41459,10,3,3,7,5,28, , , , ,62,38, ,44, ,-,1,0,1
41460,11,6,3,11,8,39,59.1699981689453,7.82999992370605,0,21, , , , , ,3.考試分發,1,1,0
41462,12,13,2,10,8,45,57.5299987792969,46.060001373291,0,26.2999992370605, , , , , ,3.考試分發,1,1,0
41464, , , , , , , , , , ,64,66, ,48, ,-,0,0,1
41465,10,8,6,12,7,43,44.2000007629395,21.4400005340576,0,50, , , , , ,3.考試分發,1,1,0
41466,9,5,10,8,11,43, , , , , , , , , ,2.個人申請,1,0,0
41467,8,4,4,8,5,29,23.9300003051758,3.67000007629395,0,16.7999992370605, , , , , ,3.考試分發,1,1,0
41470, , , , , , , , , , ,34,30, ,32, ,3.考試分發,0,0,1
41471,10,12,5,9,6,42, , , , ,88,92, ,92, ,1.學校推薦,1,0,1
41472,11,12,8,12,12,55,49.9000015258789,51.060001373291,14.6000003814697,77, , , , , ,3.考試分發,1,1,0
41474,14,15,6,13,9,57, , , , , , , , , ,1.學校推薦,1,0,0
41476,12,14,11,13,14,64, , , , , , , , , ,2.個人申請,1,0,0
41478,12,6,8,11,10,47,51.7000007629395,11.2200002670288,35.0999984741211,67.0999984741211, , , , , ,3.考試分發,1,1,0
41479,9,5,4,7,5,30,50.0999984741211,7.3899998664856,0,17.2999992370605, , , , , ,3.考試分發,1,1,0
41480, , , , , , , , , , ,58,42, ,16, ,4.獨立招生,0,0,1
41482,13,12,10,13,13,61,49.7999992370605,41.3300018310547,54.2000007629395,0, , , , , ,3.考試分發,1,1,0
41483,14,11,5,13,9,52,78.9300003051758,29.4400005340576,0,64, , , , , ,3.考試分發,1,1,0
41484,14,8,11,9,10,52, , , , , , , , , ,2.個人申請,1,0,0
41485,10,5,6,9,8,38, , , , ,80,44,64, , ,3.考試分發,1,0,1
41486,6,4,2,6,3,21, , , , ,68,42, ,32, ,1.學校推薦,1,0,1
41487,8,4,4,6,5,27, , , , ,68,42,64, , ,1.學校推薦,1,0,1
41489,10,6,4,9,9,38,37.5699996948242,20.9400005340576,5.80000019073486,15.6000003814697, , , , , ,3.考試分發,1,1,0
41490, , , , , , , , , , ,82,78, ,40, ,3.考試分發,0,0,1
41491,10,8,9,12,11,50,64.5,37.5,0,46.4000015258789, , , , , ,3.考試分發,1,1,0
41492,9,7,4,7,5,32, , , , , , , , , ,6.體育保送,1,0,0
41493,13,12,2,10,7,44, , , , , , , , , ,1.學校推薦,1,0,0
41494, , , , , , , , , , ,56,38,32, , ,3.考試分發,0,0,1
41497,11,10,11,10,15,57,53.8699989318848,32.8300018310547,57.7999992370605,72, , , , , ,3.考試分發,1,1,0
41498,8,5,6,8,8,35, , , , , , , , , ,8.其他,1,0,0
41501,10,7,6,7,8,38, , , , ,68,62, ,72, ,1.學校推薦,1,0,1
41502, , , , , , , , , , ,74,58,80, , ,1.學校推薦,0,0,1
41503,14,15,10,11,14,64, , , , , , , , , ,2.個人申請,1,0,0
41504,12,8,8,12,9,49,57.4300003051758,11.0600004196167,17.2000007629395,41.5, , , , , ,3.考試分發,1,1,0
41505,10,5,6,9,10,40, , , , , , , , , ,2.個人申請,1,0,0
41508,8,5,1,12,7,33,27,2.5,0,37.2000007629395, , , , , ,3.考試分發,1,1,0
41509,9,6,2,10,6,33,7.67000007629395,1.16999995708466, ,27, , , , , ,-,1,1,0
41510,12,11,8,13,11,55, , , , , , , , , ,1.學校推薦,1,0,0
41513,9,5,5,9,10,38, , , , ,64,64,60, , ,3.考試分發,1,0,1
41514,9,4,5,9,9,36, , , , ,66,34,59, , ,1.學校推薦,1,0,1
41518,12,7,7,11,11,48, , , , , , , , , ,1.學校推薦,1,0,0
41519, , , , , , , , , , ,48,30, ,44, ,3.考試分發,0,0,1
41520,12,13,11,11,12,59, , , , , , , , , ,2.個人申請,1,0,0
41521,13,7,6,10,11,47, , , , , , , , , ,2.個人申請,1,0,0
41525, , , , , , , , , , ,72,26,28, , ,1.學校推薦,0,0,1
41527,11,7,3,12,8,41,71.2300033569336,21.4400005340576,0,20, , , , , ,3.考試分發,1,1,0
41528, , , , , , , , , , ,84,94,100, , ,1.學校推薦,0,0,1
41530,11,12,4,11,8,46,40.9700012207031,61.5,16.6000003814697,47, , , , , ,3.考試分發,1,1,0
41532,10,8,4,9,8,39,50.8300018310547,23.8299999237061,28,25.3999996185303, , , , , ,3.考試分發,1,1,0
41533,8,5,6,9,9,37,30.2299995422363,11.6700000762939,28,42.4000015258789, , , , , ,3.考試分發,1,1,0
41534,10,5,3,11,8,37, , , , , , , , , ,2.個人申請,1,0,0
41535,13,14,6,15,9,57, , , , , , , , , ,2.個人申請,1,0,0
41537,10,6,6,11,7,40,57.1300010681152,9.67000007629395, ,40.7999992370605, , , , , ,-,1,1,0
41538,12,7,5,11,10,45,58.6699981689453,10.5600004196167,0,50.5999984741211, , , , , ,3.考試分發,1,1,0
41539,8,5,1,8,7,29,17,1.16999995708466,7.80000019073486,20.6000003814697, , , , , ,3.考試分發,1,1,0
41540,11,4,4,9,6,34,38.1699981689453,2.17000007629395, ,16, , , , , ,4.獨立招生,1,1,0
41541, , , , , , , , , , ,84,84, ,84, ,3.考試分發,0,0,1
41542, , , , , , , , , , , , , , , ,-,0,0,0
41543,12,12,8,13,12,57,58.7299995422363,27.8299999237061,24.2000007629395,46.7999992370605, , , , , ,3.考試分發,1,1,0
41547, , , , , , , , , , ,62,42,44, , ,3.考試分發,0,0,1
